ticket_nro,sku_variante,cantidad,precio_unitario_cobrado,costo_unitario_historico,subtotal,promocion_id
149,GOR-GRI-L,1,28716.74,11486.7,28716.74,
149,GOR-GRI-L,1,28716.74,11486.7,28716.74,
149,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
150,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
150,CIN-TUR-unico,1,33144.89,13257.96,33144.89,
150,CHU-VER-S,1,33823.38,13529.35,33823.38,
150,GOR-GRI-S,1,28716.74,11486.7,28716.74,
151,GOR-GRI-unico,1,17230.04,11486.7,17230.04,7.0
151,CHU-ÍND-XXL,1,33823.38,13529.35,33823.38,
151,JEA-NEG-L,1,13122.86,8748.58,13122.86,7.0
151,CHU-NEG-S,1,20294.03,13529.35,20294.03,7.0
151,REM-TUR-M,2,34182.8,13673.12,68365.6,
152,CHU-VER-XL,1,33823.38,13529.35,33823.38,
152,CIN-TUR-unico,1,33144.89,13257.96,33144.89,
152,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
153,CIN-TUR-XXL,1,33144.89,13257.96,33144.89,
153,CIN-ROS-S,2,33144.89,13257.96,66289.78,
153,CHU-VER-S,1,33823.38,13529.35,33823.38,
153,REM-TUR-S,1,34182.8,13673.12,34182.8,
154,CAM-BEI-M,1,36700.58,14680.23,36700.58,
154,JEA-LAV-L,1,21871.44,8748.58,21871.44,
155,CIN-ROS-L,1,33144.89,13257.96,33144.89,
156,CAM-BEI-L,1,36700.58,14680.23,36700.58,
156,JOG-AZU-XL,1,41361.66,16544.66,41361.66,
156,JEA-LAV-M,2,21871.44,8748.58,43742.88,
156,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
157,BUZ-AZU-L,1,29569.23,11827.69,29569.23,
157,REM-TUR-S,1,34182.8,13673.12,34182.8,
157,JOG-CEL-XL,1,41361.66,16544.66,41361.66,
158,GOR-GRI-L,1,28716.74,11486.7,28716.74,
158,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
158,CHU-VER-S,1,33823.38,13529.35,33823.38,
158,JEA-NEG-L,1,21871.44,8748.58,21871.44,
158,MUS-CEL-L,1,32320.56,12928.22,32320.56,
159,CIN-MAR-L,1,33144.89,13257.96,33144.89,
159,CHU-ÍND-XXL,1,33823.38,13529.35,33823.38,
159,CIN-TUR-XXL,1,33144.89,13257.96,33144.89,
159,GOR-GRI-L,1,28716.74,11486.7,28716.74,
159,MUS-AZU-M,1,32320.56,12928.22,32320.56,
160,MUS-AZU-M,1,32320.56,12928.22,32320.56,
160,GOR-GRI-S,1,28716.74,11486.7,28716.74,
160,REM-BLA-XL,1,32677.97,13071.19,32677.97,
160,JOG-ÍND-XL,1,41361.66,16544.66,41361.66,
161,GOR-GRI-XXL,1,28716.74,11486.7,28716.74,
161,REM-TUR-M,1,34182.8,13673.12,34182.8,
161,REM-CEL-S,1,34182.8,13673.12,34182.8,
162,CHU-VER-XL,1,33823.38,13529.35,33823.38,
163,JOG-CEL-L,1,41361.66,16544.66,41361.66,
163,CAM-BLA-L,1,36700.58,14680.23,36700.58,
163,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
163,CAM-BLA-S,1,36700.58,14680.23,36700.58,
164,JOG-CEL-L,1,41361.66,16544.66,41361.66,
164,CHU-ÍND-XXL,1,33823.38,13529.35,33823.38,
164,MUS-CEL-M,1,32320.56,12928.22,32320.56,
164,GOR-GRI-XXL,1,28716.74,11486.7,28716.74,
164,REM-CEL-unico,1,34182.8,13673.12,34182.8,
165,REM-CEL-unico,1,34182.8,13673.12,34182.8,
165,REM-VIO-L,1,19606.78,13071.19,19606.78,7.0
165,JEA-NEG-XL,1,21871.44,8748.58,21871.44,
165,CIN-TUR-XL,1,33144.89,13257.96,33144.89,
165,CHU-VER-S,1,33823.38,13529.35,33823.38,
166,CHU-VER-L,1,33823.38,13529.35,33823.38,
166,GOR-ROJ-XXL,1,28716.74,11486.7,28716.74,
167,BUZ-NEG-S,1,29569.23,11827.69,29569.23,
167,JOG-CEL-S,2,41361.66,16544.66,82723.32,
167,GOR-ROJ-S,1,28716.74,11486.7,28716.74,
167,CAM-BLA-S,1,36700.58,14680.23,36700.58,
168,JEA-NEG-L,1,21871.44,8748.58,21871.44,
168,CIN-MAR-M,1,19886.93,13257.96,19886.93,7.0
169,SWE-MAR-M,1,32525.33,13010.13,32525.33,
169,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
169,JEA-LAV-L,1,21871.44,8748.58,21871.44,
170,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
170,CHU-NEG-S,1,33823.38,13529.35,33823.38,
170,REM-TUR-S,1,34182.8,13673.12,34182.8,
170,JEA-LAV-L,2,21871.44,8748.58,43742.88,
171,JEA-NEG-M,1,21871.44,8748.58,21871.44,
171,CIN-TUR-XL,1,33144.89,13257.96,33144.89,
171,CAM-CEL-unico,1,36700.58,14680.23,36700.58,
171,JOG-CEL-unico,1,41361.66,16544.66,41361.66,
172,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
172,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
172,JEA-NEG-L,1,21871.44,8748.58,21871.44,
173,JEA-LAV-unico,1,21871.44,8748.58,21871.44,
173,JOG-CEL-L,1,41361.66,16544.66,41361.66,
174,CAM-CEL-S,1,36700.58,14680.23,36700.58,
174,CIN-MAR-S,1,33144.89,13257.96,33144.89,
174,MUS-CEL-L,1,32320.56,12928.22,32320.56,
174,CAM-BEI-S,1,36700.58,14680.23,36700.58,
175,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
176,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
176,SWE-AZU-XXL,2,32525.33,13010.13,65050.66,
176,GOR-ROJ-XXL,1,28716.74,11486.7,28716.74,
176,REM-TUR-M,1,34182.8,13673.12,34182.8,
176,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
177,MUS-AZU-S,2,32320.56,12928.22,64641.12,
177,CAM-BLA-S,1,36700.58,14680.23,36700.58,
178,REM-BLA-unico,1,32677.97,13071.19,32677.97,
178,JOG-AZU-XL,1,41361.66,16544.66,41361.66,
178,CHU-ÍND-XXL,2,33823.38,13529.35,67646.76,
178,JEA-NEG-L,1,21871.44,8748.58,21871.44,
179,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
179,REM-TUR-S,1,34182.8,13673.12,34182.8,
179,REM-BLA-unico,1,32677.97,13071.19,32677.97,
179,JOG-ÍND-XXL,1,41361.66,16544.66,41361.66,
179,CHU-NEG-S,1,33823.38,13529.35,33823.38,
180,REM-CEL-S,2,34182.8,13673.12,68365.6,
180,GOR-ROJ-L,2,28716.74,11486.7,57433.48,
180,CAM-BLA-L,1,36700.58,14680.23,36700.58,
181,REM-VIO-XL,1,32677.97,13071.19,32677.97,
181,BUZ-NEG-unico,1,29569.23,11827.69,29569.23,
181,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
181,CAM-BLA-L,1,36700.58,14680.23,36700.58,
182,JOG-ÍND-XXL,1,40561.66,16544.66,40561.66,12.0
183,JEA-NEG-XL,1,21871.44,8748.58,21871.44,
183,JOG-CEL-L,1,41361.66,16544.66,41361.66,
183,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
183,JOG-CEL-L,1,41361.66,16544.66,41361.66,
184,MUS-CEL-M,1,32320.56,12928.22,32320.56,
184,MUS-CEL-M,1,32320.56,12928.22,32320.56,
184,MUS-AZU-S,1,32320.56,12928.22,32320.56,
185,JOG-ÍND-XL,1,41361.66,16544.66,41361.66,
185,MUS-AZU-S,1,32320.56,12928.22,32320.56,
185,REM-BLA-XL,1,32677.97,13071.19,32677.97,
185,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
186,MUS-CEL-L,1,32320.56,12928.22,32320.56,
186,CHU-ÍND-unico,1,33823.38,13529.35,33823.38,
187,CHU-ÍND-XL,2,33823.38,13529.35,67646.76,
187,GOR-GRI-XXL,1,28716.74,11486.7,28716.74,
187,SWE-AZU-M,1,32525.33,13010.13,32525.33,
188,JOG-CEL-L,1,41361.66,16544.66,41361.66,
188,CHU-NEG-S,1,33823.38,13529.35,33823.38,
188,SWE-MAR-L,2,26670.77,13010.13,53341.54,10.0
188,SWE-AZU-S,2,32525.33,13010.13,65050.66,
188,CHU-NEG-unico,1,33823.38,13529.35,33823.38,
189,JOG-CEL-L,1,41361.66,16544.66,41361.66,
189,CIN-TUR-XXL,1,33144.89,13257.96,33144.89,
189,MUS-AZU-M,2,32320.56,12928.22,64641.12,
190,GOR-GRI-L,1,28716.74,11486.7,28716.74,
190,CIN-MAR-L,1,33144.89,13257.96,33144.89,
190,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
190,CIN-MAR-S,1,33144.89,13257.96,33144.89,
191,CIN-MAR-S,1,33144.89,13257.96,33144.89,
191,SWE-AZU-M,1,32525.33,13010.13,32525.33,
191,CAM-BEI-M,2,36700.58,14680.23,73401.16,
191,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
192,GOR-ROJ-XXL,1,28716.74,11486.7,28716.74,
192,MUS-CEL-XXL,1,32320.56,12928.22,32320.56,
193,MUS-AZU-S,1,32320.56,12928.22,32320.56,
193,CHU-ÍND-L,1,33823.38,13529.35,33823.38,
193,CIN-ROS-S,1,33144.89,13257.96,33144.89,
193,BUZ-AZU-L,1,29569.23,11827.69,29569.23,
194,REM-CEL-XXL,1,34182.8,13673.12,34182.8,
194,CHU-VER-S,1,33823.38,13529.35,33823.38,
194,REM-BLA-unico,1,32677.97,13071.19,32677.97,
195,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
195,JOG-ÍND-XL,1,41361.66,16544.66,41361.66,
195,CIN-MAR-M,1,32344.89,13257.96,32344.89,12.0
196,JEA-LAV-S,1,21871.44,8748.58,21871.44,
196,CHU-NEG-S,1,33823.38,13529.35,33823.38,
196,CAM-CEL-unico,1,36700.58,14680.23,36700.58,
196,JOG-AZU-XL,1,41361.66,16544.66,41361.66,
196,JEA-LAV-M,1,21871.44,8748.58,21871.44,
197,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
197,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
197,CIN-MAR-S,1,19886.93,13257.96,19886.93,7.0
197,JOG-CEL-XL,1,41361.66,16544.66,41361.66,
197,CHU-ÍND-L,1,33823.38,13529.35,33823.38,
198,JOG-CEL-unico,1,41361.66,16544.66,41361.66,
198,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
198,SWE-AZU-XXL,1,32525.33,13010.13,32525.33,
199,CAM-BEI-L,1,36700.58,14680.23,36700.58,
199,SWE-AZU-M,1,32525.33,13010.13,32525.33,
200,MUS-CEL-XXL,1,32320.56,12928.22,32320.56,
200,MUS-CEL-L,1,32320.56,12928.22,32320.56,
200,JOG-ÍND-XL,1,41361.66,16544.66,41361.66,
200,JOG-CEL-unico,2,41361.66,16544.66,82723.32,
200,CAM-BEI-S,1,36700.58,14680.23,36700.58,
201,CAM-BEI-S,1,36700.58,14680.23,36700.58,
201,BUZ-NEG-unico,1,29569.23,11827.69,29569.23,
201,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
201,REM-CEL-unico,1,34182.8,13673.12,34182.8,
202,MUS-AZU-M,1,32320.56,12928.22,32320.56,
202,CAM-BLA-L,1,36700.58,14680.23,36700.58,
202,CIN-MAR-unico,1,33144.89,13257.96,33144.89,
202,JOG-ÍND-L,1,41361.66,16544.66,41361.66,
202,MUS-AZU-S,1,32320.56,12928.22,32320.56,
203,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
203,JEA-NEG-M,1,21871.44,8748.58,21871.44,
203,CIN-ROS-L,1,33144.89,13257.96,33144.89,
203,JOG-CEL-S,1,41361.66,16544.66,41361.66,
204,CIN-MAR-M,1,33144.89,13257.96,33144.89,
204,CHU-VER-M,1,21985.2,13529.35,21985.2,8.0
205,CIN-ROS-XXL,1,33144.89,13257.96,33144.89,
205,REM-VIO-M,2,32677.97,13071.19,65355.94,
206,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
206,MUS-CEL-S,1,32320.56,12928.22,32320.56,
207,CAM-BEI-L,1,36700.58,14680.23,36700.58,
207,GOR-ROJ-XL,2,28716.74,11486.7,57433.48,
207,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
207,CAM-BEI-S,1,36700.58,14680.23,36700.58,
208,CIN-MAR-S,1,33144.89,13257.96,33144.89,
209,BUZ-NEG-XL,1,29569.23,11827.69,29569.23,
209,BUZ-NEG-unico,1,29569.23,11827.69,29569.23,
209,CIN-TUR-XXL,1,33144.89,13257.96,33144.89,
210,MUS-AZU-unico,2,26502.86,12928.22,53005.72,9.0
211,CHU-VER-M,1,33823.38,13529.35,33823.38,
211,JOG-CEL-XL,1,41361.66,16544.66,41361.66,
212,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
212,GOR-GRI-L,1,28716.74,11486.7,28716.74,
213,REM-TUR-S,1,34182.8,13673.12,34182.8,
214,GOR-GRI-M,1,27916.74,11486.7,27916.74,12.0
215,CAM-BLA-S,1,36700.58,14680.23,36700.58,
216,SWE-AZU-XXL,1,32525.33,13010.13,32525.33,
216,REM-BLA-XL,1,21240.68,13071.19,21240.68,8.0
216,BUZ-AZU-unico,1,29569.23,11827.69,29569.23,
216,JOG-ÍND-S,1,26885.08,16544.66,26885.08,8.0
217,GOR-ROJ-XXL,1,28716.74,11486.7,28716.74,
218,CIN-TUR-XXL,1,33144.89,13257.96,33144.89,
219,REM-TUR-S,2,34182.8,13673.12,68365.6,
219,CHU-NEG-unico,1,33823.38,13529.35,33823.38,
219,BUZ-NEG-unico,1,29569.23,11827.69,29569.23,
219,CAM-BLA-L,1,36700.58,14680.23,36700.58,
219,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
220,CIN-MAR-S,1,33144.89,13257.96,33144.89,
221,REM-BLA-unico,1,32677.97,13071.19,32677.97,
221,CAM-BLA-XL,1,36700.58,14680.23,36700.58,
221,CHU-VER-M,1,33823.38,13529.35,33823.38,
221,REM-BLA-unico,1,32677.97,13071.19,32677.97,
222,GOR-GRI-unico,1,28716.74,11486.7,28716.74,
222,JEA-NEG-M,1,21871.44,8748.58,21871.44,
222,REM-BLA-XL,2,32677.97,13071.19,65355.94,
223,REM-TUR-S,1,34182.8,13673.12,34182.8,
224,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
224,CIN-TUR-XL,1,33144.89,13257.96,33144.89,
225,SWE-MAR-S,1,32525.33,13010.13,32525.33,
225,CAM-CEL-S,1,36700.58,14680.23,36700.58,
225,REM-VIO-M,1,32677.97,13071.19,32677.97,
225,BUZ-NEG-unico,1,29569.23,11827.69,29569.23,
225,MUS-CEL-unico,1,32320.56,12928.22,32320.56,
226,REM-TUR-S,1,34182.8,13673.12,34182.8,
227,CHU-NEG-M,1,33823.38,13529.35,33823.38,
227,CHU-NEG-unico,1,27735.17,13529.35,27735.17,10.0
228,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
228,CIN-TUR-XL,1,33144.89,13257.96,33144.89,
228,BUZ-NEG-XL,1,29569.23,11827.69,29569.23,
228,CHU-VER-S,1,33823.38,13529.35,33823.38,
229,CIN-ROS-unico,1,21544.18,13257.96,21544.18,8.0
229,REM-CEL-XXL,1,34182.8,13673.12,34182.8,
229,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
229,REM-TUR-M,1,34182.8,13673.12,34182.8,
229,CIN-ROS-L,1,21544.18,13257.96,21544.18,8.0
230,REM-BLA-XL,1,32677.97,13071.19,32677.97,
230,CAM-BLA-M,1,36700.58,14680.23,36700.58,
230,CAM-CEL-S,2,22020.35,14680.23,44040.7,7.0
231,GOR-ROJ-XXL,2,28716.74,11486.7,57433.48,
231,JEA-NEG-M,1,21871.44,8748.58,21871.44,
231,CHU-NEG-unico,2,33823.38,13529.35,67646.76,
231,JOG-AZU-L,1,41361.66,16544.66,41361.66,
232,MUS-AZU-S,1,32320.56,12928.22,32320.56,
232,MUS-CEL-XXL,1,32320.56,12928.22,32320.56,
232,CHU-NEG-unico,1,33823.38,13529.35,33823.38,
232,CAM-BLA-XL,1,36700.58,14680.23,36700.58,
232,CIN-TUR-unico,1,33144.89,13257.96,33144.89,
233,REM-CEL-S,1,34182.8,13673.12,34182.8,
233,CHU-NEG-M,1,33823.38,13529.35,33823.38,
233,GOR-GRI-S,1,28716.74,11486.7,28716.74,
233,JOG-CEL-unico,1,41361.66,16544.66,41361.66,
233,REM-VIO-L,1,32677.97,13071.19,32677.97,
234,CAM-CEL-unico,1,36700.58,14680.23,36700.58,
235,JEA-LAV-unico,1,21871.44,8748.58,21871.44,
235,SWE-MAR-S,2,31725.33,13010.13,63450.66,12.0
236,REM-BLA-XL,2,32677.97,13071.19,65355.94,
236,CIN-MAR-M,1,33144.89,13257.96,33144.89,
237,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
237,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
237,JOG-CEL-unico,1,41361.66,16544.66,41361.66,
237,JEA-LAV-M,1,21871.44,8748.58,21871.44,
238,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
238,REM-VIO-M,1,32677.97,13071.19,32677.97,
238,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
239,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
239,CAM-BEI-S,1,36700.58,14680.23,36700.58,
239,BUZ-NEG-unico,1,29569.23,11827.69,29569.23,
240,REM-VIO-M,1,32677.97,13071.19,32677.97,
240,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
240,CIN-TUR-unico,1,33144.89,13257.96,33144.89,
241,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
241,CIN-ROS-L,1,33144.89,13257.96,33144.89,
241,JEA-NEG-L,1,21871.44,8748.58,21871.44,
241,CIN-MAR-L,1,33144.89,13257.96,33144.89,
241,JEA-LAV-S,1,21871.44,8748.58,21871.44,
242,BUZ-NEG-unico,1,29569.23,11827.69,29569.23,
242,BUZ-NEG-unico,2,29569.23,11827.69,59138.46,
242,CIN-MAR-M,1,33144.89,13257.96,33144.89,
243,SWE-AZU-S,1,32525.33,13010.13,32525.33,
243,CAM-BLA-S,1,36700.58,14680.23,36700.58,
244,REM-TUR-XXL,1,34182.8,13673.12,34182.8,
245,GOR-GRI-L,2,28716.74,11486.7,57433.48,
245,REM-BLA-S,1,32677.97,13071.19,32677.97,
245,MUS-CEL-unico,1,32320.56,12928.22,32320.56,
246,GOR-ROJ-S,1,25845.07,11486.7,25845.07,2.0
246,GOR-GRI-M,1,25845.07,11486.7,25845.07,2.0
247,JEA-NEG-L,1,21871.44,8748.58,21871.44,
247,MUS-AZU-S,2,32320.56,12928.22,64641.12,
247,MUS-CEL-S,1,32320.56,12928.22,32320.56,
247,REM-VIO-XL,1,32677.97,13071.19,32677.97,
247,CHU-NEG-unico,1,33823.38,13529.35,33823.38,
248,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
248,CHU-ÍND-XL,1,33823.38,13529.35,33823.38,
249,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
249,JOG-CEL-S,1,41361.66,16544.66,41361.66,
249,REM-BLA-S,1,32677.97,13071.19,32677.97,
249,CIN-TUR-XXL,1,33144.89,13257.96,33144.89,
250,CHU-NEG-unico,1,33823.38,13529.35,33823.38,
251,BUZ-NEG-XL,2,29569.23,11827.69,59138.46,
252,SWE-MAR-L,1,32525.33,13010.13,32525.33,
252,JOG-ÍND-XXL,1,41361.66,16544.66,41361.66,
252,REM-BLA-S,1,32677.97,13071.19,32677.97,
252,JEA-LAV-L,1,21871.44,8748.58,21871.44,
253,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
253,CAM-BEI-S,1,36700.58,14680.23,36700.58,
253,JOG-CEL-XL,1,41361.66,16544.66,41361.66,
253,REM-BLA-XL,1,32677.97,13071.19,32677.97,
254,SWE-MAR-unico,1,26670.77,13010.13,26670.77,9.0
254,CHU-NEG-XXL,1,33823.38,13529.35,33823.38,
255,JEA-LAV-M,1,21871.44,8748.58,21871.44,
255,CAM-CEL-unico,1,36700.58,14680.23,36700.58,
255,BUZ-NEG-unico,1,29569.23,11827.69,29569.23,
256,JEA-NEG-XL,1,21871.44,8748.58,21871.44,
256,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
256,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
256,JEA-NEG-M,1,17934.58,8748.58,17934.58,9.0
256,CAM-BEI-M,1,36700.58,14680.23,36700.58,
257,JEA-NEG-unico,1,21871.44,8748.58,21871.44,
257,MUS-AZU-XXL,1,32320.56,12928.22,32320.56,
258,CHU-ÍND-L,1,33823.38,13529.35,33823.38,
258,GOR-GRI-M,2,28716.74,11486.7,57433.48,
258,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
258,BUZ-NEG-S,1,29569.23,11827.69,29569.23,
258,CHU-NEG-M,1,33823.38,13529.35,33823.38,
259,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
260,JOG-CEL-S,1,41361.66,16544.66,41361.66,
260,CHU-ÍND-L,1,33823.38,13529.35,33823.38,
260,CAM-BEI-S,1,36700.58,14680.23,36700.58,
260,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
260,CHU-VER-M,1,33823.38,13529.35,33823.38,
261,REM-VIO-L,1,32677.97,13071.19,32677.97,
261,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
262,MUS-CEL-L,1,32320.56,12928.22,32320.56,
262,CIN-ROS-S,1,33144.89,13257.96,33144.89,
263,JOG-ÍND-L,1,41361.66,16544.66,41361.66,
263,CIN-MAR-unico,1,33144.89,13257.96,33144.89,
264,CHU-NEG-XXL,1,33823.38,13529.35,33823.38,
265,JEA-LAV-L,1,21871.44,8748.58,21871.44,
265,JEA-LAV-unico,1,21871.44,8748.58,21871.44,
266,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
266,CAM-BEI-M,1,36700.58,14680.23,36700.58,
266,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
267,JOG-CEL-S,1,41361.66,16544.66,41361.66,
267,CHU-ÍND-L,1,33823.38,13529.35,33823.38,
267,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
267,REM-CEL-XXL,1,34182.8,13673.12,34182.8,
267,MUS-CEL-unico,1,32320.56,12928.22,32320.56,
268,CAM-BEI-L,1,36700.58,14680.23,36700.58,
268,CIN-TUR-XL,2,33144.89,13257.96,66289.78,
268,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
268,MUS-AZU-XXL,1,32320.56,12928.22,32320.56,
269,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
269,CAM-CEL-S,1,36700.58,14680.23,36700.58,
269,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
270,SWE-MAR-M,1,32525.33,13010.13,32525.33,
270,CHU-VER-XL,1,33823.38,13529.35,33823.38,
270,MUS-AZU-S,1,32320.56,12928.22,32320.56,
270,CHU-NEG-XL,2,33823.38,13529.35,67646.76,
270,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
271,CIN-MAR-M,1,33144.89,13257.96,33144.89,
272,CHU-VER-S,1,33823.38,13529.35,33823.38,
272,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
272,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
272,GOR-GRI-S,1,28716.74,11486.7,28716.74,
273,REM-BLA-S,1,32677.97,13071.19,32677.97,
273,CIN-ROS-L,1,33144.89,13257.96,33144.89,
273,CIN-MAR-M,1,33144.89,13257.96,33144.89,
274,JEA-NEG-L,1,21871.44,8748.58,21871.44,
274,CHU-NEG-XXL,1,33823.38,13529.35,33823.38,
274,CHU-NEG-S,1,33823.38,13529.35,33823.38,
275,JEA-LAV-L,1,21871.44,8748.58,21871.44,
275,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
275,CHU-VER-L,1,33823.38,13529.35,33823.38,
275,MUS-CEL-M,1,32320.56,12928.22,32320.56,
276,CHU-NEG-unico,1,33823.38,13529.35,33823.38,
276,JEA-LAV-M,1,21871.44,8748.58,21871.44,
277,CHU-VER-M,1,33823.38,13529.35,33823.38,
277,CIN-TUR-XL,1,33144.89,13257.96,33144.89,
277,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
277,CIN-TUR-XXL,1,33144.89,13257.96,33144.89,
278,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
278,REM-CEL-unico,1,34182.8,13673.12,34182.8,
278,GOR-GRI-M,1,28716.74,11486.7,28716.74,
278,REM-TUR-S,1,34182.8,13673.12,34182.8,
279,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
279,CHU-NEG-XXL,1,33823.38,13529.35,33823.38,
280,CAM-CEL-S,1,36700.58,14680.23,36700.58,
280,SWE-AZU-M,1,32525.33,13010.13,32525.33,
280,JOG-ÍND-XXL,1,41361.66,16544.66,41361.66,
281,REM-TUR-XXL,1,34182.8,13673.12,34182.8,
281,MUS-AZU-XXL,1,31520.56,12928.22,31520.56,12.0
281,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
281,REM-CEL-unico,1,34182.8,13673.12,34182.8,
282,REM-VIO-L,1,32677.97,13071.19,32677.97,
283,CHU-VER-L,1,33823.38,13529.35,33823.38,
284,MUS-AZU-S,1,32320.56,12928.22,32320.56,
284,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
284,MUS-AZU-M,1,32320.56,12928.22,32320.56,
284,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
285,CHU-VER-S,1,33823.38,13529.35,33823.38,
285,BUZ-NEG-XL,1,29569.23,11827.69,29569.23,
285,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
285,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
286,REM-BLA-XL,1,32677.97,13071.19,32677.97,
286,REM-VIO-XL,1,32677.97,13071.19,32677.97,
287,REM-VIO-L,1,32677.97,13071.19,32677.97,
287,JEA-LAV-S,1,21871.44,8748.58,21871.44,
287,CHU-VER-S,1,33823.38,13529.35,33823.38,
287,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
288,JOG-CEL-unico,1,41361.66,16544.66,41361.66,
288,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
288,GOR-GRI-M,1,28716.74,11486.7,28716.74,
289,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
289,CIN-MAR-L,1,33144.89,13257.96,33144.89,
289,CIN-MAR-L,1,33144.89,13257.96,33144.89,
289,MUS-AZU-XXL,1,32320.56,12928.22,32320.56,
290,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
290,SWE-AZU-XXL,1,32525.33,13010.13,32525.33,
290,JOG-CEL-unico,1,41361.66,16544.66,41361.66,
290,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
290,GOR-GRI-M,2,28716.74,11486.7,57433.48,
291,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
292,CAM-BLA-M,1,36700.58,14680.23,36700.58,
292,REM-BLA-S,1,32677.97,13071.19,32677.97,
292,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
293,SWE-MAR-M,2,32525.33,13010.13,65050.66,
294,CHU-NEG-M,1,33823.38,13529.35,33823.38,
294,CHU-VER-M,1,33823.38,13529.35,33823.38,
294,JEA-NEG-L,1,21871.44,8748.58,21871.44,
294,JOG-CEL-L,1,41361.66,16544.66,41361.66,
295,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
296,BUZ-NEG-XL,1,28769.23,11827.69,28769.23,12.0
296,CAM-BEI-L,1,36700.58,14680.23,36700.58,
296,CAM-CEL-S,2,36700.58,14680.23,73401.16,
296,REM-VIO-L,1,32677.97,13071.19,32677.97,
296,CHU-NEG-S,1,33823.38,13529.35,33823.38,
